time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.00434576879954075,0.0461204012128295,11.641876579944084,0.03245689808769292,0.022287637297345064,0.0,-0.062325221513921905,0.14972557017180466,2.730549631175825,0.06893370104496613,0.01830368926565166,0.0,461.6480865488934,460.9062516719636,461.4297064645818,462.2309324646548
1.2600000000000007,-0.008495050021453546,0.055708505339323845,11.806247492006799,0.03657410526488292,0.023636386100187146,0.0,-0.07609409852863405,0.1702468258108713,2.7484198195540985,0.06798579964791059,0.029739433671329116,0.0,416.91838782070283,417.91641948745564,417.9096048600701,417.8308586381354
1.3200000000000007,-0.013484584711613947,0.06658318882968821,11.971168456277486,0.04068573759568306,0.025200447578505702,0.0,-0.09037097681479406,0.19259943515881817,2.748923671975534,0.06958806481924389,0.017471086940077284,0.0,412.6001363875442,411.5157732026451,411.756929035624,411.90260402643594
1.3800000000000008,-0.01953156586529751,0.07915751829167392,12.143003127564695,0.044501998464541614,0.025727241161043857,0.0,-0.11129086724303683,0.2270092686712013,2.978301223993289,0.047623100581878595,-0.020824858172677506,0.0,484.46537289818065,481.5773343761439,484.4980643355285,482.84633247308125
1.4400000000000008,-0.026732629746949923,0.09370145463732835,12.324542663645563,0.04695025931424812,0.024726797851438498,0.0,-0.12862556574620673,0.2580506502614385,3.0727524349687476,0.02147247417075787,-0.009450946322303937,0.0,442.9668219633515,443.90123334790627,445.5259146805168,443.38343605601466
1.5000000000000009,-0.034998784457001775,0.11023491082833234,12.513499984779227,0.0484662731216261,0.024060430749198503,0.0,-0.14683533434636084,0.29319835227601454,3.225395001308516,0.0319415150444114,-0.014640914088927058,0.0,463.53859098599435,463.1306865746255,461.11045090678806,461.93683389362104
1.560000000000001,-0.04424315214996394,0.1287124487989435,12.707505473240005,0.05054176957140655,0.02288232462818396,0.0,-0.16121964712313164,0.3228950985405989,3.2413969589712344,0.03942412765157535,-0.03218831619675337,0.0,421.21766044823306,419.6973333626718,419.4070467417959,420.0570310633765
1.620000000000001,-0.05436034740909592,0.14908919560957964,12.903998737774657,0.05342345111133984,0.020985615447366435,0.0,-0.17583046049445888,0.3565770099294564,3.3081715877126663,0.06125832662306216,-0.030483269066795667,0.0,437.47399522281245,437.61557531742557,435.10748379462086,436.9330360546104
1.680000000000001,-0.06536110960991377,0.17166220467413928,13.10660865143423,0.05740838452011321,0.018726373444040156,0.0,-0.1906411226903956,0.39624632567184465,3.4450622591886275,0.07512345199147533,-0.05855979065121299,0.0,460.79494921842354,458.5692002431921,457.984072009328,459.08865185122096
1.740000000000001,-0.07719092834238164,0.1966934443691079,13.317232465053843,0.06180196078848965,0.015027027891233224,0.0,-0.20329642377671855,0.43857740763714886,3.5753018988241325,0.06913531926019653,-0.06870177125352221,0.0,459.030200477222,458.2220017824909,457.56759706687416,457.0946097550338
1.8000000000000012,-0.08968324805594605,0.22429344514496227,13.534638276939964,0.0660856619575716,0.010651708264399318,0.0,-0.21268148099332088,0.4818291117074884,3.67122367692577,0.07556733893937044,-0.08307978350436766,0.0,449.17241848214087,448.00065450200174,447.71850602253784,448.24539973567124
1.8600000000000012,-0.10265456709067573,0.2546389416750913,13.758710203159636,0.07021701809650782,0.005488860188101796,0.0,-0.2191561576220978,0.5301214996910694,3.797391357243746,0.0499900498906309,-0.09275925374700557,0.0,458.94668446189996,458.1718314088775,459.11398504762155,457.08330919270196
1.9200000000000013,-0.11591967936020008,0.2882536584351066,13.994429569741905,0.07342252417771622,6.282962417309893,0.0,-0.22230166657073727,0.5906930998359498,4.058989290221438,0.05953380593823996,-0.10057401607835055,0.0,499.8578382120156,499.28134864634285,497.7782715420667,498.4777376296458
1.9800000000000013,-0.12923695019049486,0.3249950011864448,14.237869885306226,0.07713520586782874,6.277535360225354,0.0,-0.2211157465265666,0.6343310436495234,4.055664572406765,0.06619469818672323,-0.07546918770500058,0.0,418.16116114699764,420.3348533295964,420.44519013169344,421.02491249776244
2.0400000000000014,-0.14236516317569065,0.3647568144304858,14.485419274434587,0.08109052624660773,6.272412937106592,0.0,-0.2160005786058567,0.6914453990909764,4.195424536342123,0.06537124198631812,-0.1293420256503083,0.0,468.28751140653674,464.07047987963955,464.58084538519165,464.5192860462468
2.1000000000000014,-0.15505610112931195,0.40805854635742855,14.741685048868662,0.08477299500581914,6.264526610934954,0.0,-0.20618196520105334,0.7523106026951419,4.3461441335819915,0.05186475432640864,-0.13599650038550284,0.0,469.86251864457535,469.3314064202283,470.5144251592397,469.46995283959
2.1600000000000015,-0.16702554547884968,0.4549022459001985,15.004796854889515,0.08752941357133981,6.256306644281219,0.0,-0.19199779497537153,0.809405370207204,4.4238940881520685,0.03017567878766694,-0.13908236660783468,0.0,449.5008255359178,449.2335020242562,449.0733542060345,447.31156186034923
2.2200000000000015,-0.17807983904989322,0.5049084864946214,15.269024731290095,0.08891081896145625,6.247834092835516,0.0,-0.1757913985119633,0.8576076747576952,4.383814965095524,0.002197620814180795,-0.14583786773369947,0.0,410.9209153623946,410.30113538134185,412.73521515989336,410.2583027024116
2.2800000000000016,-0.18773847892763432,0.5585012362046451,15.538456102379095,0.08901256207744623,6.238736535875756,0.0,-0.14513959818106895,0.9287420197744641,4.596341315831868,0.0006724426011823502,-0.16687101816122546,0.0,490.656584788294,489.0727221106634,489.46376097101273,489.35019566127403
2.3400000000000016,-0.19531733470795917,0.6163923319021449,15.820979484007633,0.08893807415283028,6.228988464707109,0.0,-0.10634443219039756,1.0008598035049843,4.8201130317352305,-0.005374333691979562,-0.15487211620530403,0.0,494.33194718512647,495.1931232753041,494.6491735531928,494.2036653902878
2.4000000000000017,-0.2006226572806029,0.6781449892052152,16.11176698034634,0.08889397163303148,6.219787094475855,0.0,-0.06963386377761681,1.0575080453652406,4.872518712122939,0.00722194461939368,-0.15048816305267293,0.0,444.83033992919457,445.1670720696974,445.054202652699,446.08414664424436
2.4600000000000017,-0.20354660841262898,0.7432984661744746,16.405730918396078,0.0889389773606517,6.211222137383984,0.0,-0.027011785729659864,1.114262035465805,4.925973748572412,-0.017140692380972086,-0.13058758275111956,0.0,444.887835369715,446.49526343876994,447.7670112551553,445.78039565905397
2.520000000000002,-0.20370719646682425,0.8119023163998428,16.703491406869816,0.08766795251857662,6.2034701571446895,0.0,0.0224007358006407,1.1723709126360082,4.998991686438771,-0.030830780883148917,-0.1265617458741241,0.0,453.75132789376863,454.0595464536883,452.6321567561976,451.52890235088165
2.580000000000002,-0.20085577520444461,0.883846187502336,17.004321692154406,0.08590681952397272,6.196213284517967,0.0,0.07331644346521123,1.2255570928540656,5.028494649797448,-0.02654839360619418,-0.11159637722956293,0.0,440.2258146355674,441.44909219873654,439.0993350127201,439.45423055328615
2.640000000000002,-0.19423369340026345,0.9595091071358106,17.313482703057293,0.08473786243839854,6.1894971624438035,0.0,0.14815224379914735,1.2962498027602882,5.27566605419756,-0.008167506093484803,-0.11262149541747662,0.0,504.98191410942263,504.8984827803958,505.25070414325893,506.57436595775783
2.700000000000002,-0.18320153344743656,1.0391639640776162,17.634863951662865,0.0837042585199006,6.183846362592885,0.0,0.22018819709463874,1.358752840837482,5.436190921871869,-0.04975559869596834,-0.07144658812473657,0.0,480.1889988062446,483.2951585239468,485.85128812535925,482.7226101804023
2.760000000000002,-0.16843953870369435,1.1219415113132318,17.958804905059097,0.08115639663390883,6.179082455833363,0.0,0.2722551751085837,1.4002913875849123,5.362153189175399,-0.030860771143819576,-0.1042615885044817,0.0,412.55629487117216,409.6418169197252,409.19409856380673,410.87177337323175
2.820000000000002,-0.15029035079524883,1.2073097053058137,18.28002801219939,0.07924124753468398,6.173239037487043,0.0,0.33323791884017123,1.445133029381607,5.345291851604759,-0.03412424554256491,-0.08633510472204117,0.0,428.7860484163298,430.29787642713484,428.9127903927765,428.63507670504566
2.880000000000002,-0.12835798069169388,1.29534831142853,18.600466559726627,0.07741631943870964,6.168285033383388,0.0,0.39828115621090576,1.4892956535016886,5.335967041925801,-0.023874610405563237,-0.07593570738000693,0.0,430.935612407479,431.8081130082509,431.4235652898898,432.2879178362354
2.940000000000002,-0.1022255494468746,1.3861444243363223,18.92217976482327,0.07654557464959844,6.165278838189927,0.0,0.4731067091003896,1.537089397117528,5.38748522789947,-0.0003862810045645246,-0.0223669049296593,0.0,449.5669903045791,453.8849345736469,449.6775708342953,451.5766348268896
3.000000000000002,-0.07162580659705912,1.47974556187041,19.24637449479122,0.07719322613463575,6.163591125621869,0.0,0.5469998276172654,1.5829469964681118,5.418780260805388,0.026935002596432132,-0.04330169923783489,0.0,446.2815757794747,444.5689462719159,444.3850546566175,446.61932337658135
3.0600000000000023,-0.03592814851690705,1.5765152038036931,19.57763115461048,0.07950731757981444,6.1610995333602645,0.0,0.6430934417377344,1.6428446112483654,5.6219848282580065,0.05518151402933103,-0.03819449306480138,0.0,496.74704105796917,497.12074349565245,497.21255200822617,499.2784470723566
3.1200000000000023,0.004491232025209955,1.6762203810816076,19.912144146953754,0.08303041146645995,6.158343247790377,0.0,0.704447774076801,1.6809298298496165,5.5287941486976,0.06498752566018157,-0.06967830467182293,0.0,408.6208693713085,405.8020979617716,406.5547521205429,407.43533267025913
3.1800000000000024,0.04941062508971811,1.7787729605630564,20.247149717808185,0.08682778693442561,6.153992670363117,0.0,0.7932254050671218,1.7378164215300342,5.6373352606986105,0.05965874271807015,-0.07887348333132556,0.0,472.09464415282747,471.380721697006,471.5358026806609,471.1265518139437
3.2400000000000024,0.09968663744935827,1.8847710722247355,20.588167706224535,0.0900530571939413,6.148831457126544,0.0,0.8830594434791429,1.7957304500469427,5.729269697234612,0.03806594348159038,-0.10679993454376698,0.0,469.18684673973206,467.00716838514865,468.72103264344986,467.0413060231022
3.3000000000000025,0.1558606776667968,1.9945626069351012,20.937573365425553,0.09213080638752569,6.142210352241131,0.0,0.9900076724948471,1.864111839064841,5.916378997574246,0.026676030498690134,-0.11861089560141665,0.0,497.63365606204394,496.75875717195504,497.91419624170936,497.0804467403018
3.3600000000000025,0.21789197503030183,2.1080350218897053,21.29319520902245,0.0942738609389826,6.1350304581513715,0.0,1.0783158872128098,1.9184243345870866,5.937354059933075,0.04946838220121586,-0.12185871085133658,0.0,449.3928629300939,449.1167307281495,449.5125197365956,451.35664087412687
